"planningReference","status","decision","receivedDate","localAuthority","consentStage","county","town","siteAddress","postcode","proposal","units","estimatedGdv","indicativeLoanAt70Ltgdv","valuationMedianPrice","applicantName","applicantCompany","agentName","agentCompany","planningUrl","note"
"254467FUL","Granted with Conditions","Granted with Conditions","26/11/2025","London Borough of Ealing","primary_consent","greater-london","ealing","54 Lady Margaret Road Southall UB1 2RB","UB1 2RB","Conversion of dwellinghouse into three self-contained flats with provision of amenity space; bin storage; cycle storage; rear roof extension (following demolition of existing rear addition); rear outrigger roof extension; alterations to side, rear fenestrations; installation of one rooflight to front roofslope; part demolition of existing rear extension; internal and external alterations","3","1095000","766500","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T6C0QZJMHUE00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"260477FUL","Granted with Conditions","Granted with Conditions","06/02/2026","London Borough of Ealing","primary_consent","greater-london","ealing","5 Barge Drive Southall UB2 4FH","UB2 4FH","Conversion of dwellinghouse into three self-contained flats with provision of cycle storage","3","1095000","766500","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TA1NGNJMJUQ00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"252735FUL","Granted with Conditions","Granted with Conditions","16/07/2025","London Borough of Ealing","primary_consent","greater-london","ealing","336 Acton Lane Acton W3 8NX","W3 8NX","Conversion of dwellinghouse into three self-contained flats; single storey side extension; part single-storey, part-two storey rear extension (following demolition of existing lean to extension); first floor rear extension; alteration of roof from hip to gable end; rear roof extension; installation of two rooflights front roofslope; relocation of side gate along Meon Road; alterations to fenestration to the side and rear elevations; associated amenity; cycle parking and waste storage space (following demolition of existing rear and side extensions) (Part Retrospective Application)","3","1095000","766500","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SZHSH1JMLSV00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"252259FUL","Granted with Conditions","Granted with Conditions","11/06/2025","London Borough of Ealing","primary_consent","greater-london","ealing","4 Palgrave Avenue Southall UB1 2LX","UB1 2LX","Conversion of a single dwellinghouse into three self-contained flats; part two, part single storey side/rear extension, incorporating a single storey front extension; alteration of roof from hip to gable end, rear roof extension; installation of two front rooflights","3","1095000","766500","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SXP7IVJMKS800","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"252692FUL","Granted with S106 conditions","Granted with S106 conditions","11/07/2025","London Borough of Ealing","primary_consent","greater-london","ealing","1 Flat 5 Melville Villas Road Acton W3 8QX","W3 8QX","Second floor side extension over existing first floor flat roof, subdivision of a residential dwelling (Flat 5) into three residential dwellings, with balconies and associated alterations (REVISED PLANS)","3","1095000","766500","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SZ8X13JMLOQ00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"252729FUL","Granted with S106 conditions","Granted with S106 conditions","16/07/2025","London Borough of Ealing","primary_consent","greater-london","ealing","5 Featherstone Road Southall UB2 5AA","UB2 5AA","Erection of a Four-Storey Mixed-Use Development Comprising 3 No. Two-Bedroom Flats, 1 No. One-Bedroom Duplex Flat, and a Ground Floor Retail Unit (following demolition of existing building)","3","1095000","766500","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SZHBXBJMLSE00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/1241/FUL","Permitted","Permitted","06/10/2025","Exeter City Council","primary_consent","devon","exeter","The Courtyard 48 New North Road Exeter EX4 4EP","EX4 4EP","Change of use from office (Class E) to six flats for house in multiple occupation use (Class C4) (retrospective)","6","1080000","756000","300000","","","","","https://publicaccess.exeter.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T2FJA6HBJ7400","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"P/25/1991/2","Decided","GRANT CONDITIONALLY","","Charnwood Borough Council","primary_consent","leicestershire","loughborough","238 Forest Road, Loughborough, Leicestershire, LE11 3HX","LE11 3HX","Erection of 4 No. detached dwellings, demolition of exisitng garage and erection of replacement double garage to serve No. 238 Forest Road, proposed landscaping and associated works.","4","1080000","756000","270000","","","","","https://planningexplorer.charnwood.gov.uk/Assure/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=P%2F25%2F1991%2F2","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"24/02950/FUL","Granted","Granted","27/12/2024","Dacorum Borough Council","primary_consent","hertfordshire","hemel-hempstead","186 Belswains Lane Hemel Hempstead Hertfordshire HP3 9XA","HP3 9XA","Semi detached house consisting of two units, 3 bedrooms over 2 floors","2","1064000","744800","442050","","","","","https://planning.dacorum.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=SP077RFOFHU00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"2025/02330/FUL","Application Approved","Application Approved","","London Borough of Hammersmith & Fulham","primary_consent","greater-london","fulham","20 Cardross Street London W6 0DR","W6 0DR","Erection of a rear roof extension involving an increase in the ridge height; erection of a rear extension at second floor level, on top of the existing back addition; erection of a single storey rear extension to the side of the existing back addition; installation of 2no rooflights above the main flat roof at roof level and 2no rooflights in the front roofslope; reinstatement of 1no window to the front elevation, replacement of existing windows with new windows and installation of French doors and a Juliet balcony to replace the existing to the rear elevation at first floor level; installation of sliding doors to replace the existing French doors and windows at ground floor level to the rear elevation; alterations to the roof of ground floor rear back addition.","2","1060000","742000","654750","","","","","https://public-access.lbhf.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T1NX6GBII1700","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"2025/02288/FUL","Application Approved","Application Approved","","London Borough of Hammersmith & Fulham","primary_consent","greater-london","fulham","150 Harbord Street London SW6 6PH","SW6 6PH","Erection of a dormer comprising of French doors and a Juliet balcony in the rear roofslope; erection of a rear extension at second floor level over part of the existing back addition; erection of a part one, part two storey extension at ground and first floor level to the side of the main building, and erection of a single storey rear extension to the side and rear of the existing back addition; infilling of 1no window and replacement of 1no existing window with a new window to the side of rear back addition at first floor level; de-conversion of the existing building from 2no self-contained flats into a single family dwellinghouse.","2","1060000","742000","654750","","","","","https://public-access.lbhf.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T1E6OBBIHSE00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01588/F","Application Permitted","Application Permitted","26/09/2025","King's Lynn & West Norfolk Borough Council","primary_consent","norfolk","kings-lynn","Rose Cottage 105 Sutton Road Walpole Cross Keys King's Lynn Norfolk PE34 4HE","PE34 4HE","SELF-BUILD - Demolition of existing building and erection of proposed two storey 4 bedroom house and separate two car garage","4","1052000","736400","263000","","","","","https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T37RQIIVJI100","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01778/F","Application Permitted","Application Permitted","27/10/2025","King's Lynn & West Norfolk Borough Council","primary_consent","norfolk","kings-lynn","31A School Road Upwell WISBECH Norfolk PE14 9EW","PE14 9EW","RETROSPECTIVE- Completion and Retention of 4 dwellings.","4","1052000","736400","263000","","","","","https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T4T9BAIVJH300","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00751/F","Application Permitted","Application Permitted","03/05/2026","King's Lynn & West Norfolk Borough Council","primary_consent","norfolk","kings-lynn","Land At E562436 N294990 Lions Close Southery Norfolk","","Proposed 4No eco friendly bungalows and access roadway","4","1052000","736400","263000","","","","","https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TEHBR8IVLPQ00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"24/02004/F","Application Permitted","Application Permitted","08/11/2024","King's Lynn & West Norfolk Borough Council","outline","norfolk","kings-lynn","Land Between 63 And 69 S of Popes Lane Terrington St Clement Norfolk","","Hybrid Application: Full planning application for residential development comprising four dwellings (one affordable unit and three market sale units) and Outline application for one self build/custom build unit","4","1052000","736400","263000","","","","","https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SMSHLFIV0JA00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01518/BNGPLN","Decided","Approval","04/08/2025","Derby City Council","primary_consent","derbyshire","derby","Former 22 Bute Walk Derby DE21 6BN","DE21 6BN","Discharge of BNG condition 1.1 of planning permission 24/01323/FUL - Demolition of existing buildings. Erection of five dwelling houses (Use Class C3) and associated ground works","5","1050000","735000","210000","","","","","https://eplanning.derby.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T3K91VFS00Q00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/00567/FUL","Decided","Approval","08/04/2025","Derby City Council","primary_consent","derbyshire","derby","34 Morley Street Derby DE22 3DG","DE22 3DG","Change of use from a dwelling house (Use Class C3) to a five bedroom house in multiple occupation (Use Class C4)","5","1050000","735000","210000","","","","","https://eplanning.derby.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SU78FTFSGAI00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"20250512","Application Permitted","Application Permitted","23/05/2025","Gravesham Borough Council","primary_consent","kent","gravesend","Brimsole Farm Brimstone Hill Meopham Gravesend Kent","","Demolition of existing barns and car ports and 2no new build 3 bed dwellings with associated landscaping works.","3","1050000","735000","350000","","","","","https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SWOA5PHPL4400","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"2025/4683","Decided","Approve with Conditions CIL Liable","30/12/2025","London Borough of Wandsworth","primary_consent","greater-london","battersea","168 Putney Bridge Road SW15 2NG","SW15 2NG","Conversion of single dwelling into two self contained flats (1 x 2 bed and 1 x 3 bed). Work to include the erection of a single storey ground floor rear side extension; ground floor lightwell, erection of a dormer extension to main rear roof slope and extension above two-storey rear addition with two roof lights to front main roof slope and provision of associated refuse and cycle storage","2","1040000","728000","640000","Mr Lieberman","","Redwoods Projects","","https://planning.wandsworth.gov.uk/Northgate/PlanningExplorer/generalsearch.aspx","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"2026/0730","Decided","Approve with Conditions CIL Liable","23/02/2026","London Borough of Wandsworth","primary_consent","greater-london","battersea","32 Lucien Road SW17 8HN","SW17 8HN","Erection of a single-storey rear/side ground floor extension, conversion from single dwelling house into two self-contained flats (1 x3-bedroom and 1 x 2-bedroom), provision of refuse and cycle storage to front of property.","2","1040000","728000","640000","Mr Harris","","Redwoods Projects","","https://planning.wandsworth.gov.uk/Northgate/PlanningExplorer/generalsearch.aspx","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"2026/0775","Decided","Approve with Conditions CIL Liable","25/02/2026","London Borough of Wandsworth","primary_consent","greater-london","battersea","Ground Floor 79 St Anns Crescent SW18 2LP","SW18 2LP","Change of use of ground floor cafe (class E(b)) to 2  x 1-bedroom residential dwellings with associated internal and external alterations with private amenity and appropriate bin and bicycle storage. Erection of a rear mansard extensions to enlarge existing one-bedroom residential flat (to become a three-bedroom dwelling) with an extension above two-storey rear addition. Associated internal alterations at first floor and creation of new private roof terrace to rear over existing flat roof area with obscured glazed balustrade. Boundary treatment improvements and alterations to front, side and rear of the property.","2","1040000","728000","640000","CAPSTEAD PROPERTY GROUP LIMITED CAPSTEAD PROPERTY GROUP LIMITED CAPSTEAD PROPERTY GROUP LIMITED","","DTM Planning","","https://planning.wandsworth.gov.uk/Northgate/PlanningExplorer/generalsearch.aspx","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"2026/1648","Decided","Approve with Conditions CIL Liable","29/04/2026","London Borough of Wandsworth","primary_consent","greater-london","battersea","8 Juer Street SW11 4RF","SW11 4RF","Alterations including erection of single storey rear extension. Formation of roof terrace above two storey back addition with access dormer and 1.7m high obscured glazed screen surround in connection with conversion of single family dwelling house into two flats (1 x 3-bed and 1 x 2-bed). Replacement of French doors and safety balustrade to rear first floor. Alterations to front boundary treatment.","2","1040000","728000","640000","Ms Sophie Mueller","","Revive Renovations Ltd","","https://planning.wandsworth.gov.uk/Northgate/PlanningExplorer/generalsearch.aspx","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"21/01458/VS106","Decided (Approved)","Decided (Approved)","17/06/2025","Reigate and Banstead Borough Council","primary_consent","surrey","redhill","Hockley Industrial Centre Hooley Lane Redhill Surrey RH1 6ET","RH1 6ET","Partial demolition of existing buildings and erection of four apartment blocks comprising 68 dwellings with associated parking and landscaping. As amended on 18/10/2021, 10/11/2021, 11/11/2021, 12/11/2021, 23/11/2021, 24/11/2021 and 10/12/2021.","4","1040000","728000","475000","","","","","https://planning.reigate-banstead.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SXSDDPMV0T400","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00098/OUT","Permitted","Permitted","02/02/2026","Hinckley & Bosworth Borough Council","outline","leicestershire","hinckley","75A Newbold Road Barlestone Nuneaton Leicestershire CV13 0DT","CV13 0DT","Outline application for construction of 4 new dwellings (all matters reserved)","4","1036000","725200","259000","","","","","https://pa.hinckley-bosworth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T9UBARIIG1K00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00464/S73","Decided - Permitted","Decided - Permitted","10/03/2026","Bedford Borough Council","variation","bedfordshire","bedford","Briar Barn Hatch Lane Keysoe Bedford Bedfordshire MK44 2JQ","MK44 2JQ","All reserved matters for the demolition of existing agricultural buildings and erection of three dwellings with access from Hatch Lane and associated parking and hardstanding, pursuant to Outline permission 18/00856/OUT allowed under appeal reference APP/K0235/W/18/3208821, including variation of approved plans condition 1 attached to 21/00977/REM to allow for revision to the layout and design of the Briar Barn plot.","3","1020000","714000","340000","","","","","https://publicaccess.bedford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TBOYC0CUMP200","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01366/FUL","Decided - Permitted","Decided - Permitted","10/07/2025","Bedford Borough Council","primary_consent","bedfordshire","bedford","7 Canberra Road Shortstown Bedford Bedfordshire MK42 0UZ","MK42 0UZ","Demolition of existing garage and erection of a pair of 2.5 storey, semi-detached three bedroom houses on side garden land. Form new vehicular access at rear off Wellington Road and widening of existing vehicular access at front to provide front garden parking for the existing dwelling and associated external works.","3","1020000","714000","340000","","","","","https://publicaccess.bedford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SZ6JYKCUJX000","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00416/FUL","Permitted","Permitted","15/04/2026","East Cambridgeshire District Council","primary_consent","cambridgeshire","ely","53 Hop Row Haddenham Ely Cambridgeshire CB6 3SR","CB6 3SR","Erection of three bed bungalow and new vehicular access","3","1011000","707700","337000","","","","","https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDJ639GGMQI00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"24/00958/FUL","Permitted","Permitted","12/09/2024","East Cambridgeshire District Council","primary_consent","cambridgeshire","ely","Site East Of 48 The Causeway Burwell Cambridgeshire","","3 no outbuildings demolished and construction of a single dwelling, garage, access and associated site preparation works","3","1011000","707700","337000","","","","","https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SJPER0GGKCH00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"23/00997/OUT","Permitted","Permitted","13/11/2023","East Cambridgeshire District Council","primary_consent","cambridgeshire","ely","Site Rear Of 57 To 65 Mereside Soham Cambridgeshire","","Residential development of 3no two storey dwellings, garaging, parking, access road and associated site works - phased development","3","1011000","707700","337000","","","","","https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=S42795GG0CT00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"M/26/00381/FUL","Decided","Application Approved","","Malvern Hills District Council","primary_consent","worcestershire","malvern","Land At (Os 8067 5729) Frenchlands Lane Lower Broadheath","","Construction of three detached dwellings including garaging and access.","3","1005000","703500","335000","","","","","https://plan.malvernhills.gov.uk/Planning/Display/M/26/00381/FUL","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"M/25/00485/FUL","Decided","Application Approved","","Malvern Hills District Council","primary_consent","worcestershire","malvern","7 Upper Chase Road Malvern WR14 2BT","WR14 2BT","Demolition of existing buildings and construction of three new houses","3","1005000","703500","335000","","","","","https://plan.malvernhills.gov.uk/Planning/Display/M/25/00485/FUL","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"M/24/01745/FUL","Decided","Application Approved","","Malvern Hills District Council","primary_consent","worcestershire","malvern","Land At (Os 8331 4930) Bush Farm Bush Lane Callow End","","Erection of 3 open-market dwellings","3","1005000","703500","335000","","","","","https://plan.malvernhills.gov.uk/Planning/Display/M/24/01745/FUL","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01069/FUL","Approved","Approved","01/10/2025","Brentwood Borough Council","primary_consent","essex","brentwood","49 Warescot Road Brentwood Essex CM15 9HF","CM15 9HF","Demolition of existing conservatory and single garage. Conversion of existing dwelling house into two separate dwelling houses, hip to gable loft conversion, 2 no front dormers and rear dormer, with associated residential curtilage, refuse and cycle storage provision, together with associated residential parking (Part Retrospective).","2","1000000","700000","500000","","","","","https://publicaccess.brentwood.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T2MBU9DJL7Z00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00229/FUL","Approved","Approved","27/02/2026","Brentwood Borough Council","primary_consent","essex","brentwood","134 Crow Green Road Pilgrims Hatch Essex CM15 9RP","CM15 9RP","Demolition of existing bungalow and construction of two storey dwelling with garage, outbuilding, cart lodge with provision of new access, driveway and entrance gates. (Self-Build) (revised scheme 25/00796/FUL).","2","1000000","700000","500000","","","","","https://publicaccess.brentwood.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TB4IG8DJJK900","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"254031FUL","Granted with Conditions","Granted with Conditions","23/10/2025","London Borough of Ealing","primary_consent","greater-london","ealing","214 Northfield Avenue West Ealing W13 9SJ","W13 9SJ","Subdivision of existing ground floor mini-cab office to form two units; part change of use from (Use Class Sui Generis) to cafe (Use Class E(b)); alterations to front shopfront","2","1000000","700000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T4L79MJMGXM00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"253842FUL","Granted with Conditions","Granted with Conditions","09/10/2025","London Borough of Ealing","primary_consent","greater-london","ealing","228 Park Avenue Southall UB1 3AW","UB1 3AW","Conversion of dwellinghouse into two self-contained residential units and provision of associated parking, cycle storage and refuse storage; facilitated by conversion of a garage into a habitable room including associated external alteration involving the insertion of a window in lieu of the garage door opening; single storey rear extension; first floor side/rear extension; alteration of roof from hip to gable end; rear roof extension; and installation of two roof lights to front roof slope; alteration of roof from hip to gable end; rear roof extension and installation of two roof lights to front roof slope.","2","1000000","700000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T3VI95JMGJ100","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"254714FUL","Granted with Conditions","Granted with Conditions","16/12/2025","London Borough of Ealing","primary_consent","greater-london","ealing","73 Argyll Avenue Southall UB1 3AT","UB1 3AT","Conversion of a single dwellinghouse into two self-contained dwellings; single storey side and rear extension, part first floor side extension; associated internal and external alterations involving conversion of garage into a habitable space; and provision of bin and cycle storage and amenity space","2","1000000","700000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T7CQQ3JMIEM00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"260364FUL","Granted with Conditions","Granted with Conditions","29/01/2026","London Borough of Ealing","primary_consent","greater-london","ealing","37 Beresford Avenue Hanwell W7 3AJ","W7 3AJ","Conversion of a single dwellinghouse into two self-contained residential dwellings; single story rear extension; alteration of roof from hip to gable end; rear roof extension incorporating a Juliet balcony; and installation of three rooflights to front roofslope","2","1000000","700000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T9MWXXJMJLL00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"260104FUL","Granted with Conditions","Granted with Conditions","13/01/2026","London Borough of Ealing","primary_consent","greater-london","ealing","118 Saxon Drive Acton W3 0NT","W3 0NT","Conversion of single dwellinghouse into two self-contained dwellings; and provision of associated cycle and refuse storage","2","1000000","700000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T8T1X1JMJ1I00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"260878FUL","Granted with Conditions","Granted with Conditions","27/02/2026","London Borough of Ealing","primary_consent","greater-london","ealing","13 Church Road Hanwell W7 3BB","W7 3BB","Conversion of existing single dwellinghouse (Use Class C3), into two self contained residential dwellings; alterations to side elevation fenestration; including installation of new entrance doors","2","1000000","700000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TB4GOLJMKNA00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"261025FUL","Granted with Conditions","Granted with Conditions","10/03/2026","London Borough of Ealing","primary_consent","greater-london","ealing","43 Telford Road Southall UB1 3JG","UB1 3JG","Conversion of a single family dwellinghouse into two self-contained dwellings","2","1000000","700000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TBOAMNJMKYS00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"260920FUL","Granted with Conditions","Granted with Conditions","03/03/2026","London Borough of Ealing","primary_consent","greater-london","ealing","2 Wedmore Road Greenford UB6 8SB","UB6 8SB","Conversion of single dwelling house into 2 dwellings including associate car parking, amenity space, cycle storage and refuse storage provision; single storey rear extension; part first floor rear extension; and formation of vehicle crossover (following demolition of single storey rear canopy)","2","1000000","700000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TBBHHGJMKQV00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"262047FUL","Granted with Conditions","Granted with Conditions","18/05/2026","London Borough of Ealing","primary_consent","greater-london","ealing","138 Dormers Wells Lane Southall UB1 3JB","UB1 3JB","Conversion of a single dwellinghouse into two self-contained dwellings; first floor rear extension; and provision of associated amenity space, refuse and cycle storage","2","1000000","700000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TF8RN7JMFO200","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"262009FUL","Granted with Conditions","Granted with Conditions","15/05/2026","London Borough of Ealing","primary_consent","greater-london","ealing","Nursing Home 9 Dormers Wells Lane Southall UB1 3HU","UB1 3HU","Construction of two storey block to provide care home facility with amenity, cycle parking and refuse facility to the existing nursing home with provision of external alterations (Use Class C2); alterations to existing building fenestrations; alteration to boundary wall; installation of glass panel; installation of glass roof","2","1000000","700000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TF2FTFJMFIR00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"253018FUL","Granted with Conditions","Granted with Conditions","06/08/2025","London Borough of Ealing","primary_consent","greater-london","ealing","63 Thorndike Avenue Northolt UB5 5LB","UB5 5LB","Conversion of a single family dwellinghouse into two self-contained dwellings; and alterations to front entrance","2","1000000","700000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T0KU1CJMMF100","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"253371PIP","Approved","Approved","28/08/2025","London Borough of Ealing","primary_consent","greater-london","ealing","Rear Of Rectory Holy Cross Ferrymead Gardens Greenford UB6 9NJ","UB6 9NJ","Application for Permission in Principle under Part 2A of the Town and Country Planning (Permission in Principle) Order 2017 (as amended) for two residential dwellings","2","1000000","700000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T20L5VJM0KK00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"253309FUL","Granted with S106 conditions","Granted with S106 conditions","01/09/2025","London Borough of Ealing","primary_consent","greater-london","ealing","2 Priory Road Chiswick W4 5JB","W4 5JB","Conversion of garages into 2 bedroom dwelling house including single storey extension","2","1000000","700000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T1SNUJJMN2W00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01471/FUL","Approved","Approved","02/12/2025","Southampton City Council","primary_consent","hampshire","southampton","92 - 94 Waterloo Road Southampton SO15 3BE","SO15 3BE","Redevelopment of the site and erection of 3 x 4 bed houses","4","1000000","700000","250000","","","","","https://planningpublicaccess.southampton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T682KDOZ08G00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
